time,nodeID,positionX,positionY,positionZ,quality
2026-01-13T23:16:14.712531,87b0,19.744587,25.341143,0.74037051,36
2026-01-13T23:16:14.713168,d284,9.955327,25.05044,-0.98428464,37
2026-01-13T23:16:14.713848,d43a,20.748484,26.190466,0.086594641,97
2026-01-13T23:16:14.714588,cf06,NaN,NaN,NaN,0
2026-01-13T23:16:14.715159,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.720189,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.721865,5720,12.798147,13.907402,-0.99599326,89
2026-01-13T23:16:14.723055,d284,10.064034,25.098597,-0.14964792,36
2026-01-13T23:16:14.723761,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.724257,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.724790,cf06,NaN,NaN,NaN,0
2026-01-13T23:16:14.725231,d2ad,5.8271971,13.187193,0.23644267,95
2026-01-13T23:16:14.725721,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.729973,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.730858,5720,12.773417,13.969788,-0.3723214,97
2026-01-13T23:16:14.731780,d284,10.064034,25.098597,-0.14964792,36
2026-01-13T23:16:14.732805,d284,10.149001,25.124098,0.46939042,37
2026-01-13T23:16:14.733647,5720,12.798147,13.907402,-0.99599326,89
2026-01-13T23:16:14.734388,d2ad,5.6020317,13.177775,-0.14011419,96
2026-01-13T23:16:14.734916,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.735382,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.735808,87b0,19.734655,25.327307,0.19359066,37
2026-01-13T23:16:14.736311,5720,12.773417,13.969788,-0.3723214,97
2026-01-13T23:16:14.736783,d284,10.149001,25.124098,0.46939042,37
2026-01-13T23:16:14.737364,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.737845,d43a,20.493025,26.15839,-0.40441066,73
2026-01-13T23:16:14.738407,cf06,NaN,NaN,NaN,0
2026-01-13T23:16:14.738839,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.768702,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.821715,5720,12.674407,14.012393,0.092437819,97
2026-01-13T23:16:14.823526,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.830780,d238,NaN,NaN,NaN,0
2026-01-13T23:16:14.832150,87b0,19.707253,25.329674,-0.22809061,27
2026-01-13T23:16:14.841743,d284,10.269234,25.137686,0.95071912,18
2026-01-13T23:16:14.842723,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.843384,cf06,NaN,NaN,NaN,0
2026-01-13T23:16:14.868681,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.869567,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.922045,d284,10.312889,25.139589,1.2724813,21
2026-01-13T23:16:14.968691,5720,12.478118,14.056263,0.26863518,98
2026-01-13T23:16:14.969814,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.970572,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.971149,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.971754,d43a,20.550861,26.079813,-0.14450586,97
2026-01-13T23:16:14.978067,5720,12.674407,14.012393,0.092437819,97
2026-01-13T23:16:14.979196,d284,10.269234,25.137686,0.95071912,18
2026-01-13T23:16:14.980200,5720,12.674407,14.012393,0.092437819,97
2026-01-13T23:16:14.981197,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.982147,d284,10.269234,25.137686,0.95071912,18
2026-01-13T23:16:14.983197,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.983871,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.985404,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.986592,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.987329,87b0,19.709419,25.317533,-0.5331322,31
2026-01-13T23:16:14.987997,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.988618,5720,12.478118,14.056263,0.26863518,98
2026-01-13T23:16:14.989208,5720,12.478118,14.056263,0.26863518,98
2026-01-13T23:16:14.989790,d284,10.312889,25.139589,1.2724813,21
2026-01-13T23:16:14.990375,d284,10.312889,25.139589,1.2724813,21
2026-01-13T23:16:14.990923,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.991466,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.991960,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.992479,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.993043,d238,NaN,NaN,NaN,0
2026-01-13T23:16:14.993601,d43a,20.550861,26.079813,-0.14450586,97
2026-01-13T23:16:14.994180,cf06,16.423655,24.744873,1.0083567,41
2026-01-13T23:16:15.021915,5720,12.433274,14.093919,0.58420205,90
2026-01-13T23:16:15.022865,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:15.068724,4110,NaN,NaN,NaN,0
2026-01-13T23:16:15.069573,d284,10.352799,25.131029,1.5262705,21
2026-01-13T23:16:15.070180,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:15.121769,d238,NaN,NaN,NaN,0
2026-01-13T23:16:15.169294,5720,12.361523,14.135502,0.1458026,98
2026-01-13T23:16:15.170767,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:15.171977,4110,NaN,NaN,NaN,0
